FID;GEBIED;GEBOMSCH;LOCATIE;LOCOMSCH;X_WGS;Y_WGS;X_RD;Y_RD;Bron
8671;ZUIDHLD;Zuid-Holland  (Provincie);STELLDKGT;Stellendam, Kiekgat;4.0291886014;51.8225738288;61359;426765;DONAR_RD
8672;ZUIDHLD;Zuid-Holland  (Provincie);STELLDM;Stellendam (Zuiderdiep);4.05706849006;51.8050472189;63245;424780;DONAR_RD
8673;ZUIDHLD;Zuid-Holland  (Provincie);SUURHBG;Suurhofbrug;4.08370582096;51.9394825664;65350;439700;DONAR_RD
8674;ZUIDHLD;Zuid-Holland  (Provincie);THOLGMDEDT;Tholen, gemaal De Eendracht;4.21663877474;51.5266717327;73750;393627;DONAR_RD
8675;ZUIDHLD;Zuid-Holland  (Provincie);VALKBG;Valkenburg;4.40404778285;52.1693645326;87720;464925;DONAR_RD
8676;ZUIDHLD;Zuid-Holland  (Provincie);VOORNPTN;Voorne-Putten (opgespoten terreinen);4.19725916964;51.8534826755;73e3;43e4;DONAR_RD
8677;ZUIDHLD;Zuid-Holland  (Provincie);ZEELTE;Zeeltje (Bleiswijkse zoom tussen Rotteme;4.54407284563;52.1711230009;97300;465e3;DONAR_RD
8678;ZUIDHLD;Zuid-Holland  (Provincie);ZUIDLPDBT;Zuidland, polder Biert;4.27616663319;51.8368514031;78407;428064;DONAR_RD
8679;ZUIDHLD;Zuid-Holland  (Provincie);ZUIDLSGZN;Zuidland, spuigorzen;4.29709535155;51.8055913126;79797;424565;DONAR_RD
8680;ZUIDHLD;Zuid-Holland  (Provincie);ZWIJNDNWDVL;Zwijndrecht, Nieuwe Devel;4.59452559379;51.8254733246;100331;426511;DONAR_RD
8681;ZUIDLDMR;Zuidlaardermeer;ZUIDLDMMDN;Zuidlaardermeer midden;6.69880259977;53.1286815573;242750;572e3;DONAR_RD
8682;ZUIDWLVT;Zuid-Willemsvaart;AAALDKNBEDK;Aa, afleidingskanaal te Beek en Donk;5.62611304914;51.5459889143;171540;395150;DONAR_RD
8683;ZUIDWLVT;Zuid-Willemsvaart;AAALDKNL;Aa, afleidingskanaal;5.68689079757;51.4483103214;175800;384300;DONAR_RD
8684;ZUIDWLVT;Zuid-Willemsvaart;AAHMD;Aa, Helmond;5.68302993133;51.4896730685;175513;388900;DONAR_RD
8685;ZUIDWLVT;Zuid-Willemsvaart;CREVCSDPT;Crevevoeur slibdepot;5.27108873522;51.7349556334;146950;416150;DONAR_RD
8686;ZUIDWLVT;Zuid-Willemsvaart;DIEZDDAM;Dieze, dode arm;5.27326161097;51.7345082987;147100;416100;DONAR_RD
8687;ZUIDWLVT;Zuid-Willemsvaart;DIEZE01;Dieze, punt 01;5.27689435959;51.7291180789;147350;415500;DONAR_RD
8688;ZUIDWLVT;Zuid-Willemsvaart;DIEZE02;Dieze, punt 02;5.27365191346;51.7232717812;147125;414850;DONAR_RD
8689;ZUIDWLVT;Zuid-Willemsvaart;DIEZE03;Dieze, punt 03;5.27765974797;51.7120387013;147400;413600;DONAR_RD
8690;ZUIDWLVT;Zuid-Willemsvaart;DIEZE04;Dieze, punt 04;5.27694060465;51.7102401171;147350;413400;DONAR_RD
8691;ZUIDWLVT;Zuid-Willemsvaart;DIEZE05;Dieze, punt 05;5.27911439227;51.7088937207;147500;413250;DONAR_RD
8692;ZUIDWLVT;Zuid-Willemsvaart;DIEZE06;Dieze, punt 06;5.2791197864;51.7066463414;147500;413e3;DONAR_RD
8693;ZUIDWLVT;Zuid-Willemsvaart;DIEZLKDEGLN;Dieze, loskade Engelen;5.27329459958;51.7214735281;147100;414650;DONAR_RD
8694;ZUIDWLVT;Zuid-Willemsvaart;DIEZSEGLN;Dieze, sluis Engelen;5.26169316074;51.7294623073;146300;415540;DONAR_RD
8695;ZUIDWLVT;Zuid-Willemsvaart;DIEZSSS;Dieze, spuisluis;5.27110319028;51.7349646373;146951;416151;DONAR_RD
8696;ZUIDWLVT;Zuid-Willemsvaart;HELMD;Helmond;5.69409181576;51.4494153522;176300;384425;DONAR_RD
8697;ZUIDWLVT;Zuid-Willemsvaart;HELMSPD;Helmond, spaarpand;5.66196233543;51.5135472706;174040;391550;DONAR_RD
8698;ZUIDWLVT;Zuid-Willemsvaart;HELMTVSSS07;Helmond, traverse, sluis 7;5.65264455071;51.4969377836;173400;389700;DONAR_RD
8699;ZUIDWLVT;Zuid-Willemsvaart;HELMTVSSS09;Helmond, treverse, sluis 9;5.42648433634;51.4486876154;157700;384300;DONAR_RD
8700;ZUIDWLVT;Zuid-Willemsvaart;HELMWTZVRG;Helmond, waterzuivering;5.67373651191;51.5002861302;174863;390078;DONAR_RD
8701;ZUIDWLVT;Zuid-Willemsvaart;LOOZGS;Loozen grens;5.58331977455;51.217492131;168670;358600;DONAR_RD
8702;ZUIDWLVT;Zuid-Willemsvaart;LOOZN;Loozen (kilometer 50);5.60740566379;51.2252702666;170350;359470;DONAR_RD
8703;ZUIDWLVT;Zuid-Willemsvaart;MUIZHL;Muizenhol;5.67821102142;51.4995019635;175174;389992;DONAR_RD
8704;ZUIDWLVT;Zuid-Willemsvaart;NEDWBVSSS;Nederweert bovenstroomsluis;5.74780797354;51.3283936344;180100;370980;DONAR_RD
8705;ZUIDWLVT;Zuid-Willemsvaart;NEDWT;Nederweert;5.75024074828;51.2732781848;180300;364850;DONAR_RD
8706;ZUIDWLVT;Zuid-Willemsvaart;POELDK;Poeldonk;5.35292999984;51.6842176102;152600;410500;DONAR_RD
8707;ZUIDWLVT;Zuid-Willemsvaart;SCHABBT;Schabbert;5.65454585233;51.5215113701;173522;392434;DONAR_RD
8708;ZUIDWLVT;Zuid-Willemsvaart;SCHIJNDL;Schijndel;5.44386778319;51.6496983001;158891;406661;DONAR_RD
8709;ZUIDWLVT;Zuid-Willemsvaart;SCHIJNDPD04;Schijndel, pand 04;5.46790403882;51.6439219581;160555;406020;DONAR_RD
8710;ZUIDWLVT;Zuid-Willemsvaart;SLUIS15ZWLS1;Sluis 15 Zuid-Willemsvaart schuif 1;5.75025864011;51.273727623;180301;364900;DONAR_RD
8711;ZUIDWLVT;Zuid-Willemsvaart;SLUIS15ZWLS2;Sluis 15 Zuid-Willemsvaart schuif 2;5.75027297207;51.2737275783;180302;364900;DONAR_RD
8712;ZUIDWLVT;Zuid-Willemsvaart;SLUIS15ZWLVN;Sluis 15 Zuid-Willemsvaart schuif noord;5.75024437935;51.2737366573;180300;364901;DONAR_RD
8713;ZUIDWLVT;Zuid-Willemsvaart;SLUIS15ZWLVT;Sluis 15 Zuid-Willemsvaart;5.75024430816;51.2737276676;180300;364900;DONAR_RD
8714;ZUIDWLVT;Zuid-Willemsvaart;SLUIS15ZWLVZ;Sluis 15 Zuid-Willemsvaart schuif zuid;5.75023768685;51.2728916295;180300;364807;DONAR_RD
8715;ZUIDWLVT;Zuid-Willemsvaart;SLUISPHL;Sluis Panheel (kanaal Wessem-Nederweert);5.8623576962;51.1664248259;188200;353009;DONAR_RD
8716;ZUIDWLVT;Zuid-Willemsvaart;SLUISPHPO;Sluis Panheel pomp oost;5.86249270939;51.1753333252;188203;354e3;DONAR_RD
8717;ZUIDWLVT;Zuid-Willemsvaart;SLUISPHPW;Sluis Panheel pomp west;5.86244980619;51.1753335005;188200;354e3;DONAR_RD
8718;ZUIDWLVT;Zuid-Willemsvaart;SLUISPHSO;Sluis Panheel schuif oost;5.86247840832;51.1753333836;188202;354e3;DONAR_RD
8719;ZUIDWLVT;Zuid-Willemsvaart;SLUISPHSW;Sluis Panheel schuif west;5.86246410725;51.1753334421;188201;354e3;DONAR_RD
8720;ZUIDWLVT;Zuid-Willemsvaart;SMEERMS;Smeermaas;5.67891973804;50.8755863556;175500;320590;DONAR_RD
8721;ZUIDWLVT;Zuid-Willemsvaart;VOSSBD;Vossenbeemd;5.69230137446;51.4699706588;176166;386711;DONAR_RD
8722;ZUIDWLVT;Zuid-Willemsvaart;ZUIDGAT;Zuidergat;4.86395703782;51.6974352729;118800;412100;DONAR_RD
8723;ZUIDWLVT;Zuid-Willemsvaart;ZUIDKNL;Zuiderkanaal;5.03313339915;51.7077783012;130500;413180;DONAR_RD
8724;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVDBS;Zuid-Willemsvaart, Den Bosch;5.30229086195;51.695878067;149100;411800;DONAR_RD
8725;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVSS04;Zuidwillemsvaart, sluis 04 (bovenwaterst;5.53144462709;51.6098803916;164960;402240;DONAR_RD
8726;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVSS06;Zuidwillemsvaart, sluis 6;5.63156240756;51.5404939498;171920;394540;DONAR_RD
8727;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVSS11;Zuidwillemsvaart, sluis 11;5.72722243438;51.3967782208;178630;378580;DONAR_RD
8728;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVSS13;Zuidwillemsvaart, sluis 13;5.74711102007;51.3310028463;180050;371270;DONAR_RD
8729;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT101;Zuid-Willemsvaart, kilometer 101;5.55997466191;51.5946493476;166940;400550;DONAR_RD
8730;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT102;Zuid-Willemsvaart, kilometer 102;5.54642926885;51.6009612723;166e3;401250;DONAR_RD
8731;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT105;Zuid-Willemsvaart, kilometer 105;5.51558559174;51.6180793694;163860;403150;DONAR_RD
8732;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT106;Zuid-Willemsvaart, kilometer 106;5.49813619576;51.6279857252;162650;404250;DONAR_RD
8733;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT107;Zuid-Willemsvaart, kilometer 107;5.48515103927;51.6347394701;161750;405e3;DONAR_RD
8734;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT108;Zuid-Willemsvaart, kilometer 108;5.47577060873;51.6396911896;161100;405550;DONAR_RD
8735;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT109;Zuid-Willemsvaart, kilometer 109;5.46638812741;51.6446421552;160450;406100;DONAR_RD
8736;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT110;Zuid-Willemsvaart, kilometer 110;5.45555445373;51.6468963408;159700;406350;DONAR_RD
8737;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT111;Zuid-Willemsvaart, kilometer 111;5.4396639753;51.6509497962;158600;406800;DONAR_RD
8738;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT112;Zuid-Willemsvaart, kilometer 112;5.42666041805;51.6541012071;157700;407150;DONAR_RD
8739;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT113;Zuid-Willemsvaart, kilometer 113;5.41365530913;51.6577006511;156800;407550;DONAR_RD
8740;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT114;Zuid-Willemsvaart, kilometer 114;5.4071525992;51.6609381623;156350;407910;DONAR_RD
8741;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT116;Zuid-Willemsvaart, kilometer 116;5.38763888889;51.6729858084;155e3;409250;DONAR_RD
8742;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT117;Zuid-Willemsvaart, kilometer 117;5.36377723771;51.6828718901;153350;410350;DONAR_RD
8743;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT118;Zuid-Willemsvaart, kilometer 118;5.35437653375;51.6837685524;152700;410450;DONAR_RD
8744;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT119;Zuid-Willemsvaart, kilometer 119;5.34714478399;51.6846652302;152200;410550;DONAR_RD
8745;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT74;Zuid-Willemsvaart, kilometer 74;5.73607179913;51.3888410634;179250;377700;DONAR_RD
8746;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT75;Zuid-Willemsvaart, kilometer 75;5.72321981839;51.3996665521;178350;378900;DONAR_RD
8747;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT78;Zuid-Willemsvaart, kilometer 78;5.70050572651;51.4217547312;176759;381350;DONAR_RD
8748;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT81;Zuid-Willemsvaart, kilometer 81;5.68401926094;51.4492166286;175600;384400;DONAR_RD
8749;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT82;Zuidwillemsvaart, kilometer 82;5.68403370664;51.4492255816;175601;384401;DONAR_RD
8750;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT83;Zuid-Willemsvaart, kilometer 83;5.67256852433;51.4586844099;174800;385450;DONAR_RD
8751;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT85;Zuid-Willemsvaart, kilometer 85;5.65395585414;51.4749099299;173500;387250;DONAR_RD
8752;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT86;Zuid-Willemsvaart, kilometer 86;5.65229374635;51.4861508925;173380;388500;DONAR_RD
8753;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT88;Zuid-Willemsvaart, kilometer 88;5.65327051388;51.5054766077;173440;390650;DONAR_RD
8754;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT89;Zuid-Willemsvaart, kilometer 89;5.65327944023;51.5070048415;173440;390820;DONAR_RD
8755;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT90;Zuid-Willemsvaart, kilometer 90;5.64706268843;51.5207730934;173003;392350;DONAR_RD
8756;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT92;Zuid-Willemsvaart, kilometer 92;5.63844792018;51.5342764761;172400;393850;DONAR_RD
8757;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT94;Zuid-Willemsvaart, kilometer 94;5.6252493853;51.5462603645;171480;395180;DONAR_RD
8758;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT97;Zuid-Willemsvaart, kilometer 97;5.59681017766;51.569867692;169500;397800;DONAR_RD
8759;ZUIDWLVT;Zuid-Willemsvaart;ZUIDWLVT99;Zuid-Willemsvaart, kilometer 99;5.58244445213;51.5838264912;168500;399350;DONAR_RD
8760;ZWARTMR;Zwarte Meer;GANZDP1001;Ganzendiep raai 1 PQ 001;5.94737397702;52.620450674;192900;514800;DONAR_RD
8761;ZWARTMR;Zwarte Meer;GANZDP1002;Ganzendiep raai 1 PQ 002;5.9473854064;52.6213494516;192900;514900;DONAR_RD
8762;ZWARTMR;Zwarte Meer;GANZDP1003;Ganzendiep raai 1 PQ 003;5.94739683632;52.6222482289;192900;515e3;DONAR_RD
8763;ZWARTMR;Zwarte Meer;GANZDP1004;Ganzendiep raai 1 PQ 004;5.94740826677;52.6231470061;192900;515100;DONAR_RD
8764;ZWARTMR;Zwarte Meer;GANZDP1005;Ganzendiep raai 1 PQ 005;5.94741969776;52.6240457831;192900;515200;DONAR_RD
8765;ZWARTMR;Zwarte Meer;GANZDP1006;Ganzendiep raai 1 PQ 006;5.94743112929;52.6249445598;192900;515300;DONAR_RD
8766;ZWARTMR;Zwarte Meer;GANZDP1007;Ganzendiep raai 1 PQ 007;5.94744256135;52.6258433364;192900;515400;DONAR_RD
8767;ZWARTMR;Zwarte Meer;GANZDP1008;Ganzendiep raai 1 PQ 008;5.94745399395;52.6267421128;192900;515500;DONAR_RD
8768;ZWARTMR;Zwarte Meer;GANZDP1009;Ganzendiep raai 1 PQ 009;5.94746542709;52.627640889;192900;515600;DONAR_RD
8769;ZWARTMR;Zwarte Meer;GANZDP1010;Ganzendiep raai 1 PQ 010;5.94747686076;52.628539665;192900;515700;DONAR_RD
8770;ZWARTMR;Zwarte Meer;GANZDP1011;Ganzendiep raai 1 PQ 011;5.94748829497;52.6294384408;192900;515800;DONAR_RD
8771;ZWARTMR;Zwarte Meer;GANZDP1012;Ganzendiep raai 1 PQ 012;5.94749972972;52.6303372164;192900;515900;DONAR_RD
8772;ZWARTMR;Zwarte Meer;GANZDP1013;Ganzendiep raai 1 PQ 013;5.947511165;52.6312359918;192900;516e3;DONAR_RD
8773;ZWARTMR;Zwarte Meer;GANZDP1014;Ganzendiep raai 1 PQ 014;5.94752260082;52.632134767;192900;516100;DONAR_RD
8774;ZWARTMR;Zwarte Meer;GANZDP1015;Ganzendiep raai 1 PQ 015;5.94753403718;52.633033542;192900;516200;DONAR_RD
8775;ZWARTMR;Zwarte Meer;GANZDP1016;Ganzendiep raai 1 PQ 016;5.94754547407;52.6339323168;192900;516300;DONAR_RD
8776;ZWARTMR;Zwarte Meer;GANZDP1017;Ganzendiep raai 1 PQ 017;5.9475569115;52.6348310914;192900;516400;DONAR_RD
8777;ZWARTMR;Zwarte Meer;GANZDP1018;Ganzendiep raai 1 PQ 018;5.94756834947;52.6357298658;192900;516500;DONAR_RD
8778;ZWARTMR;Zwarte Meer;GANZDP1019;Ganzendiep raai 1 PQ 019;5.94757978797;52.63662864;192900;516600;DONAR_RD
8779;ZWARTMR;Zwarte Meer;GANZDP2001;Ganzendiep raai 2 PQ 001;5.94885078259;52.6204437091;193e3;514800;DONAR_RD
8780;ZWARTMR;Zwarte Meer;GANZDP2002;Ganzendiep raai 2 PQ 002;5.94886224213;52.6213424865;193e3;514900;DONAR_RD
8781;ZWARTMR;Zwarte Meer;GANZDP2003;Ganzendiep raai 2 PQ 003;5.9488737022;52.6222412637;193e3;515e3;DONAR_RD
8782;ZWARTMR;Zwarte Meer;GANZDP2004;Ganzendiep raai 2 PQ 004;5.94888516281;52.6231400407;193e3;515100;DONAR_RD
8783;ZWARTMR;Zwarte Meer;GANZDP2005;Ganzendiep raai 2 PQ 005;5.94889662396;52.6240388174;193e3;515200;DONAR_RD
8784;ZWARTMR;Zwarte Meer;GANZDP2006;Ganzendiep raai 2 PQ 006;5.94890808564;52.624937594;193e3;515300;DONAR_RD
8785;ZWARTMR;Zwarte Meer;GANZDP2007;Ganzendiep raai 2 PQ 007;5.94891954786;52.6258363704;193e3;515400;DONAR_RD
8786;ZWARTMR;Zwarte Meer;GANZDP2008;Ganzendiep raai 2 PQ 008;5.94893101062;52.6267351466;193e3;515500;DONAR_RD
8787;ZWARTMR;Zwarte Meer;GANZDP2009;Ganzendiep raai 2 PQ 009;5.94894247392;52.6276339226;193e3;515600;DONAR_RD
8788;ZWARTMR;Zwarte Meer;GANZDP2010;Ganzendiep raai 2 PQ 010;5.94895393776;52.6285326984;193e3;515700;DONAR_RD
8789;ZWARTMR;Zwarte Meer;GANZDP2011;Ganzendiep raai 2 PQ 011;5.94896540213;52.629431474;193e3;515800;DONAR_RD
8790;ZWARTMR;Zwarte Meer;GANZDP2012;Ganzendiep raai 2 PQ 012;5.94897686705;52.6303302495;193e3;515900;DONAR_RD
8791;ZWARTMR;Zwarte Meer;GANZDP2013;Ganzendiep raai 2 PQ 013;5.9489883325;52.6312290247;193e3;516e3;DONAR_RD
8792;ZWARTMR;Zwarte Meer;GANZDP2014;Ganzendiep raai 2 PQ 014;5.94899979849;52.6321277997;193e3;516100;DONAR_RD
8793;ZWARTMR;Zwarte Meer;GANZDP2015;Ganzendiep raai 2 PQ 015;5.94901126501;52.6330265745;193e3;516200;DONAR_RD
8794;ZWARTMR;Zwarte Meer;GANZDP2016;Ganzendiep raai 2 PQ 016;5.94902273208;52.6339253492;193e3;516300;DONAR_RD
8795;ZWARTMR;Zwarte Meer;GANZDP2017;Ganzendiep raai 2 PQ 017;5.94903419968;52.6348241236;193e3;516400;DONAR_RD
8796;ZWARTMR;Zwarte Meer;GANZDP2018;Ganzendiep raai 2 PQ 018;5.94904566782;52.6357228978;193e3;516500;DONAR_RD
8797;ZWARTMR;Zwarte Meer;GANZDP2019;Ganzendiep raai 2 PQ 019;5.9490571365;52.6366216719;193e3;516600;DONAR_RD
8798;ZWARTMR;Zwarte Meer;GANZDP3001;Ganzendiep raai 3 PQ 001;5.95032758763;52.6204367259;193100;514800;DONAR_RD
8799;ZWARTMR;Zwarte Meer;GANZDP3002;Ganzendiep raai 3 PQ 002;5.95033907732;52.6213355031;193100;514900;DONAR_RD
8800;ZWARTMR;Zwarte Meer;GANZDP3003;Ganzendiep raai 3 PQ 003;5.95035056754;52.6222342801;193100;515e3;DONAR_RD
8801;ZWARTMR;Zwarte Meer;GANZDP3004;Ganzendiep raai 3 PQ 004;5.95036205831;52.6231330569;193100;515100;DONAR_RD
8802;ZWARTMR;Zwarte Meer;GANZDP3005;Ganzendiep raai 3 PQ 005;5.95037354961;52.6240318335;193100;515200;DONAR_RD
8803;ZWARTMR;Zwarte Meer;GANZDP3006;Ganzendiep raai 3 PQ 006;5.95038504145;52.6249306099;193100;515300;DONAR_RD
8804;ZWARTMR;Zwarte Meer;GANZDP3007;Ganzendiep raai 3 PQ 007;5.95039653384;52.6258293861;193100;515400;DONAR_RD
8805;ZWARTMR;Zwarte Meer;GANZDP3008;Ganzendiep raai 3 PQ 008;5.95040802676;52.6267281621;193100;515500;DONAR_RD
8806;ZWARTMR;Zwarte Meer;GANZDP3009;Ganzendiep raai 3 PQ 009;5.95041952022;52.6276269379;193100;515600;DONAR_RD
8807;ZWARTMR;Zwarte Meer;GANZDP3010;Ganzendiep raai 3 PQ 010;5.95043101422;52.6285257135;193100;515700;DONAR_RD
8808;ZWARTMR;Zwarte Meer;GANZDP3011;Ganzendiep raai 3 PQ 011;5.95044250876;52.629424489;193100;515800;DONAR_RD
8809;ZWARTMR;Zwarte Meer;GANZDP3012;Ganzendiep raai 3 PQ 012;5.95045400383;52.6303232642;193100;515900;DONAR_RD
8810;ZWARTMR;Zwarte Meer;GANZDP3013;Ganzendiep raai 3 PQ 013;5.95046549945;52.6312220392;193100;516e3;DONAR_RD
8811;ZWARTMR;Zwarte Meer;GANZDP3014;Ganzendiep raai 3 PQ 014;5.95047699561;52.6321208141;193100;516100;DONAR_RD
8812;ZWARTMR;Zwarte Meer;GANZDP3015;Ganzendiep raai 3 PQ 015;5.95048849231;52.6330195887;193100;516200;DONAR_RD
8813;ZWARTMR;Zwarte Meer;GANZDP3016;Ganzendiep raai 3 PQ 016;5.95049998954;52.6339183632;193100;516300;DONAR_RD
8814;ZWARTMR;Zwarte Meer;GANZDP3017;Ganzendiep raai 3 PQ 017;5.95051148732;52.6348171374;193100;516400;DONAR_RD
8815;ZWARTMR;Zwarte Meer;GANZDP3018;Ganzendiep raai 3 PQ 018;5.95052298563;52.6357159115;193100;516500;DONAR_RD
8816;ZWARTMR;Zwarte Meer;GANZDP3019;Ganzendiep raai 3 PQ 019;5.95053448449;52.6366146853;193100;516600;DONAR_RD
8817;ZWARTMR;Zwarte Meer;PAARDBR;Paardenboer;5.95835095581;52.6127583847;193650;513950;DONAR_RD
8818;ZWARTMR;Zwarte Meer;RAMSDP;Ramsdiep (kilometer 10);5.93222000307;52.6311092919;191865;515978;DONAR_RD
8819;ZWARTMR;Zwarte Meer;RAMSDP49;Ramsdiep, kilometer 49;5.90462661792;52.6274754162;19e4;515560;DONAR_RD
8820;ZWARTMR;Zwarte Meer;SCHEEPVGT;Scheepvaartgat;5.9894026841;52.6309773574;195736;515994;DONAR_RD
8821;ZWARTMR;Zwarte Meer;SCHEEPVGT02;Scheepvaartgat, punt 02;6.00815062119;52.6363278898;197e3;516600;DONAR_RD
8822;ZWARTMR;Zwarte Meer;STKPDR;Stikkenpolder;5.9045305563;52.6192964986;19e4;514650;DONAR_RD
8823;ZWARTMR;Zwarte Meer;VENRTE1001;Veneriete raai 1 PQ 001;5.99014939757;52.6272524075;195790;515580;DONAR_RD
8824;ZWARTMR;Zwarte Meer;VENRTE1002;Veneriete raai 1 PQ 002;5.98927301217;52.6279759133;195730;515660;DONAR_RD
8825;ZWARTMR;Zwarte Meer;VENRTE1003;Veneriete raai 1 PQ 003;5.98839659797;52.6286994126;195670;515740;DONAR_RD
8826;ZWARTMR;Zwarte Meer;VENRTE1004;Veneriete raai 1 PQ 004;5.98752015498;52.6294229053;195610;515820;DONAR_RD
8827;ZWARTMR;Zwarte Meer;VENRTE1005;Veneriete raai 1 PQ 005;5.98664368319;52.6301463914;195550;515900;DONAR_RD
8828;ZWARTMR;Zwarte Meer;VENRTE1006;Veneriete raai 1 PQ 006;5.9857671826;52.630869871;195490;515980;DONAR_RD
8829;ZWARTMR;Zwarte Meer;VENRTE1007;Veneriete raai 1 PQ 007;5.98489065321;52.6315933441;195430;516060;DONAR_RD
8830;ZWARTMR;Zwarte Meer;VENRTE1008;Veneriete raai 1 PQ 008;5.98401409502;52.6323168106;195370;516140;DONAR_RD
8831;ZWARTMR;Zwarte Meer;VENRTE1009;Veneriete raai 1 PQ 009;5.98313750803;52.6330402706;195310;516220;DONAR_RD
8832;ZWARTMR;Zwarte Meer;VENRTE1010;Veneriete raai 1 PQ 010;5.98226089223;52.633763724;195250;516300;DONAR_RD
8833;ZWARTMR;Zwarte Meer;VENRTE1011;Veneriete raai 1 PQ 011;5.98138424763;52.6344871709;195190;516380;DONAR_RD
8834;ZWARTMR;Zwarte Meer;VENRTE1012;Veneriete raai 1 PQ 012;5.98050757422;52.6352106112;195130;516460;DONAR_RD
8835;ZWARTMR;Zwarte Meer;VENRTE1013;Veneriete raai 1 PQ 013;5.97963087201;52.635934045;195070;516540;DONAR_RD
8836;ZWARTMR;Zwarte Meer;VENRTE1014;Veneriete raai 1 PQ 014;5.97875414099;52.6366574722;195010;516620;DONAR_RD
8837;ZWARTMR;Zwarte Meer;VENRTE1015;Veneriete raai 1 PQ 015;5.97787738115;52.6373808929;194950;516700;DONAR_RD
8838;ZWARTMR;Zwarte Meer;VENRTE1016;Veneriete raai 1 PQ 016;5.9770005925;52.638104307;194890;516780;DONAR_RD
8839;ZWARTMR;Zwarte Meer;VENRTE1017;Veneriete raai 1 PQ 017;5.97612377504;52.6388277146;194830;516860;DONAR_RD
8840;ZWARTMR;Zwarte Meer;VENRTE1018;Veneriete raai 1 PQ 018;5.97524692877;52.6395511156;194770;516940;DONAR_RD
8841;ZWARTMR;Zwarte Meer;VENRTE1019;Veneriete raai 1 PQ 019;5.97437005368;52.64027451;194710;517020;DONAR_RD
8842;ZWARTMR;Zwarte Meer;VENRTE1020;Veneriete raai 1 PQ 020;5.97349314977;52.640997898;194650;517100;DONAR_RD
8843;ZWARTMR;Zwarte Meer;VENRTE1021;Veneriete raai 1 PQ 021;5.97261621704;52.6417212793;194590;517180;DONAR_RD
8844;ZWARTMR;Zwarte Meer;VENRTE1022;Veneriete raai 1 PQ 022;5.9717392555;52.6424446541;194530;517260;DONAR_RD
8845;ZWARTMR;Zwarte Meer;VENRTE1023;Veneriete raai 1 PQ 023;5.97086226513;52.6431680224;194470;517340;DONAR_RD
8846;ZWARTMR;Zwarte Meer;VENRTE1024;Veneriete raai 1 PQ 024;5.96998524594;52.6438913841;194410;517420;DONAR_RD
8847;ZWARTMR;Zwarte Meer;VENRTE2001;Veneriete raai 2 PQ 001;5.99133841493;52.6277856738;195870;515640;DONAR_RD
8848;ZWARTMR;Zwarte Meer;VENRTE2002;Veneriete raai 2 PQ 002;5.99046203853;52.6285091883;195810;515720;DONAR_RD
8849;ZWARTMR;Zwarte Meer;VENRTE2003;Veneriete raai 2 PQ 003;5.98958563333;52.6292326962;195750;515800;DONAR_RD
8850;ZWARTMR;Zwarte Meer;VENRTE2004;Veneriete raai 2 PQ 004;5.98870919934;52.6299561976;195690;515880;DONAR_RD
8851;ZWARTMR;Zwarte Meer;VENRTE2005;Veneriete raai 2 PQ 005;5.98783273654;52.6306796924;195630;515960;DONAR_RD
8852;ZWARTMR;Zwarte Meer;VENRTE2006;Veneriete raai 2 PQ 006;5.98695624495;52.6314031807;195570;516040;DONAR_RD
